normMethod;sampleName;sampleClass;featureName;featureClass;mzCenter;rtCenter;maxIntensity;integratedIntensity;startRT;endRT;oldSampleName;KEGG_ID;Mutant;Contents;KCN;Rot;Time;Replicate;Portion;norm;norm1;foldChange;form;saveName;experiment
mutantnorm;MLMET0142;sample;Phenylpyruvic_Acid;met;163.04;845.7;27936;27936;820.29;840.26;20181010_MLMET0142.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;0.8556202143951;0.917596203314974;-0.470638422406958;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0095;sample;Phenylpyruvic_Acid;met;163.04;845.7;24946;24946;820.53;840.5;20181010_MLMET0095.d;00166;kynu1;M9;0KCN;0Rot;6;2;Pellet;0.304278883684621;0.136996034136551;-3.21436371483933;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0070;sample;Phenylpyruvic_Acid;met;163.04;845.7;69729;69729;818.45;838.42;20181010_MLMET0070.d;00166;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;0.71335474894627;0.539173859498117;-1.23774729167782;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0164;sample;Phenylpyruvic_Acid;met;163.04;845.7;56178;56178;820.66;840.63;20181010_MLMET0164.d;00166;kynu1;M9;0KCN;0Rot;6;5;Pellet;1.57264430882929;1.22714500182157;-0.0512640188260042;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0074;sample;Phenylpyruvic_Acid;met;163.04;845.7;22423;22423;819.77;839.74;20181010_MLMET0074.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;0.228582205186756;0.147916277788871;-3.10371701853107;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0118;sample;Phenylpyruvic_Acid;met;163.04;845.7;24272;24272;820.32;840.29;20181010_MLMET0118.d;00166;N2;M9;0KCN;0Rot;6;3;Pellet;0.315343640379369;0.283568484624601;-2.16480064188968;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0136;sample;Phenylpyruvic_Acid;met;163.04;845.7;32652;32652;820.37;840.34;20181010_MLMET0136.d;00166;N2;M9;0KCN;0Rot;6;4;Pellet;0.869653225376871;0.937201715132418;-0.440138249999359;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0162;sample;Phenylpyruvic_Acid;met;163.04;845.7;127849;127849;818.21;838.18;20181010_MLMET0162.d;00166;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;3.86846803231565;3.80056833541132;1.57964542517684;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0093;sample;Phenylpyruvic_Acid;met;163.04;845.7;19707;19707;818.75;838.72;20181010_MLMET0093.d;00166;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;0.217526160095368;0.167425100056994;-2.92498201417953;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0091;sample;Phenylpyruvic_Acid;met;163.04;845.7;38458;38458;820.27;840.24;20181010_MLMET0091.d;00166;N2;M9;0KCN;0Rot;6;2;Pellet;0.40645972711035;0.31272802669268;-2.02358932499826;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0186;sample;Phenylpyruvic_Acid;met;163.04;845.7;94763;94763;818.31;838.28;20181010_MLMET0186.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;2.93057273626917;2.39269191460266;0.91206489645311;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0097;sample;Phenylpyruvic_Acid;met;163.04;845.7;27720;27720;818.64;838.61;20181010_MLMET0097.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.333758759361379;0.277130906263809;-2.19793023201987;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0167;sample;Phenylpyruvic_Acid;met;163.04;845.7;59810;59810;818.89;838.86;20181010_MLMET0167.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;1.94744725188851;1.51215920168781;0.250040286454606;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0160;sample;Phenylpyruvic_Acid;met;163.04;845.7;116892;116892;820.17;840.14;20181010_MLMET0160.d;00166;N2;M9;0KCN;0Rot;6;5;Pellet;3.54336293916154;3.69108643489114;1.53747577232091;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0180;sample;Phenylpyruvic_Acid;met;163.04;845.7;80113;80113;820.41;840.38;20181010_MLMET0180.d;00166;N2;M9;0KCN;0Rot;6;6;Pellet;2.7109163508392;2.00500166470636;0.657033684987507;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0072;sample;Phenylpyruvic_Acid;met;163.04;845.7;40086;40086;820.15;840.12;20181010_MLMET0072.d;00166;kynu1;M9;0KCN;0Rot;6;1;Pellet;0.41118063391117;0.256320395165405;-2.31054956737394;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0138;sample;Phenylpyruvic_Acid;met;163.04;845.7;29635;29635;818.19;838.16;20181010_MLMET0138.d;00166;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;0.859184738490085;0.863141244696458;-0.5589011826377;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0121;sample;Phenylpyruvic_Acid;met;163.04;845.7;24241;24241;820.15;840.12;20181010_MLMET0121.d;00166;kynu1;M9;0KCN;0Rot;6;3;Pellet;0.331968447865027;0.271876364122583;-2.22554710991811;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0182;sample;Phenylpyruvic_Acid;met;163.04;845.7;58497;58497;820.5;840.48;20181010_MLMET0182.d;00166;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;1.89697441385349;2.07841549127976;0.708914339404633;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0184;sample;Phenylpyruvic_Acid;met;163.04;845.7;75649;75649;818.34;838.31;20181010_MLMET0184.d;00166;kynu1;M9;0KCN;0Rot;6;6;Pellet;2.42799370927881;2.78401585248864;1.13059767654288;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0140;sample;Phenylpyruvic_Acid;met;163.04;845.7;44486;44486;820.18;840.15;20181010_MLMET0140.d;00166;kynu1;M9;0KCN;0Rot;6;4;Pellet;1.33977833995904;1.55751605919825;0.29267728910108;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0123;sample;Phenylpyruvic_Acid;met;163.04;845.7;31375;31375;820.36;840.33;20181010_MLMET0123.d;00166;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;0.52643500729878;0.497391591433735;-1.35411572588364;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_Phenylpyruvic_Acid_;example
mutantnorm;MLMET0095;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;497967;497967;60.69;73.67;20181010_MLMET0095.d;(Missing);kynu1;M9;0KCN;0Rot;6;2;Pellet;2.68577577140268;1.20922170085113;-2.35404903033727;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0142;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;318743;318743;68.94;81.92;20181010_MLMET0142.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;8.49686775251246;9.1123298147963;0.559692159948905;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0070;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;803982;803982;63.6;76.59;20181010_MLMET0070.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;1;Pellet;3.94373672515366;2.98078866662976;-1.05243371136535;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0186;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;373083;373083;63.46;76.44;20181010_MLMET0186.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;5.47259178853798;4.46814575263728;-0.468451557584817;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0097;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;560607;560607;64.79;77.77;20181010_MLMET0097.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;4.66445622238678;3.87305184921985;-0.67465699033676;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0072;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;563483;563483;63.8;76.78;20181010_MLMET0072.d;(Missing);kynu1;M9;0KCN;0Rot;6;1;Pellet;2.36214666292177;1.47250701065253;-2.06985330265326;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0166;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;378433;378433;63.98;76.96;20181010_MLMET0166.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;3;Pellet;29.948797087686;35.5712078795025;2.52451025378542;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0123;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;677715;677715;64.02;77;20181010_MLMET0123.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;8.55981761689443;8.08757253567911;0.387578940939072;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0160;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;520250;520250;63.82;76.8;20181010_MLMET0160.d;(Missing);N2;M9;0KCN;0Rot;6;5;Pellet;6.56806676009039;6.84189075120984;0.146267262424826;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0074;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;400900;400900;63.43;76.41;20181010_MLMET0074.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;1.86111936418332;1.20433630713235;-2.35988948902389;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0118;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;706842;706842;64.48;77.46;20181010_MLMET0118.d;(Missing);N2;M9;0KCN;0Rot;6;3;Pellet;5.46228864640969;4.91188885934451;-0.33184988803343;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0068;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;801937;801937;63.93;76.91;20181010_MLMET0068.d;(Missing);N2;M9;0KCN;0Rot;6;1;Pellet;8.7656799947533;8.11634297159179;0.392702024778108;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0162;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;643582;643582;64.36;77.34;20181010_MLMET0162.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;5;Pellet;12.52860674726;12.3087035210562;0.993479099826034;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0180;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;444070;444070;63.57;76.55;20181010_MLMET0180.d;(Missing);N2;M9;0KCN;0Rot;6;6;Pellet;4.76608030223348;3.52500693617644;-0.810501709128586;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0136;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;486083;486083;64.03;77.01;20181010_MLMET0136.d;(Missing);N2;M9;0KCN;0Rot;6;4;Pellet;8.14291218547928;8.7753958057209;0.505336392803847;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0164;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;289943;289943;64.31;77.29;20181010_MLMET0164.d;(Missing);kynu1;M9;0KCN;0Rot;6;5;Pellet;3.2146951537259;2.50844839365579;-1.30133254762007;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0182;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;354525;354525;63.66;76.65;20181010_MLMET0182.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;6;Pellet;9.49044330228076;10.3981815645596;0.750131541160318;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0121;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;582029;582029;63.81;76.79;20181010_MLMET0121.d;(Missing);kynu1;M9;0KCN;0Rot;6;3;Pellet;4.58377173639113;3.75402904002663;-0.719687994980244;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0167;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;363435;363435;63.55;76.53;20181010_MLMET0167.d;(Missing);kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;4.64447738687045;3.60635658335622;-0.777585753207163;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0138;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;444246;444246;64.84;77.82;20181010_MLMET0138.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;4;Pellet;8.13726783162985;8.17473957575713;0.403044965688666;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0091;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;805509;805509;63.93;76.91;20181010_MLMET0091.d;(Missing);N2;M9;0KCN;0Rot;6;2;Pellet;6.39836210114939;4.92286694227505;-0.328629059229947;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0184;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;397229;397229;64.99;77.97;20181010_MLMET0184.d;(Missing);kynu1;M9;0KCN;0Rot;6;6;Pellet;7.11535636878213;8.15869697318096;0.400210952092957;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0093;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;484786;484786;63.41;76.38;20181010_MLMET0093.d;(Missing);N2;300µM KCN;2KCN;0Rot;6;2;Pellet;3.63546783252968;2.79813961386718;-1.14365985751819;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0140;sample;S_2_Aminoethyl_L_cysteine;met;163.055;55.2;410439;410439;63.84;76.82;20181010_MLMET0140.d;(Missing);kynu1;M9;0KCN;0Rot;6;4;Pellet;16.5459566233976;19.2349677458789;1.63753169990118;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_S_2_Aminoethyl_L_cysteine_;example
mutantnorm;MLMET0070;sample;L_Phenylalanine;met;164.072;278;133365;133365;270.79;302.74;20181010_MLMET0070.d;00079;N2;300µM KCN;2KCN;0Rot;6;1;Pellet;0.870068697359751;0.657622730173049;0.126773613338914;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0095;sample;L_Phenylalanine;met;164.072;278;1729280;1729280;266.38;298.33;20181010_MLMET0095.d;00079;kynu1;M9;0KCN;0Rot;6;2;Pellet;6.13076372196578;2.76026487926806;2.19624825969597;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0068;sample;L_Phenylalanine;met;164.072;278;38928;38928;272.61;304.56;20181010_MLMET0068.d;00079;N2;M9;0KCN;0Rot;6;1;Pellet;0.365637856217008;0.338552427904177;-0.831107286604624;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0140;sample;L_Phenylalanine;met;164.072;278;59182;59182;273.51;305.47;20181010_MLMET0140.d;00079;kynu1;M9;0KCN;0Rot;6;4;Pellet;0.302862201843313;0.352082675936918;-0.774572310261459;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0118;sample;L_Phenylalanine;met;164.072;278;184460;184460;273.66;305.61;20181010_MLMET0118.d;00079;N2;M9;0KCN;0Rot;6;3;Pellet;0.620580141166338;0.558048261277614;-0.110096657090755;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0121;sample;L_Phenylalanine;met;164.072;278;466087;466087;272;303.95;20181010_MLMET0121.d;00079;kynu1;M9;0KCN;0Rot;6;3;Pellet;1.24863573164165;1.02261086863983;0.763698807461489;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0164;sample;L_Phenylalanine;met;164.072;278;305825;305825;272;303.95;20181010_MLMET0164.d;00079;kynu1;M9;0KCN;0Rot;6;5;Pellet;1.69352382534541;1.32146810697799;1.13358314943352;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0097;sample;L_Phenylalanine;met;164.072;278;176907;176907;271.98;303.93;20181010_MLMET0097.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.471068636431417;0.391143826087105;-0.622787358791116;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0072;sample;L_Phenylalanine;met;164.072;278;298218;298218;269.99;301.94;20181010_MLMET0072.d;00079;kynu1;M9;0KCN;0Rot;6;1;Pellet;1.32988173596618;0.829017186056839;0.460915457947104;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0142;sample;L_Phenylalanine;met;164.072;278;73836;73836;272.13;304.08;20181010_MLMET0142.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;4;Pellet;0.399629792001559;0.42857657369798;-0.490933558648531;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0166;sample;L_Phenylalanine;met;164.072;278;29400;29400;274.66;306.61;20181010_MLMET0166.d;00079;N2;300µM KCN;2KCN;0Rot;6;3;Pellet;0.142609758582052;0.169382474805761;-1.83020193843696;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0162;sample;L_Phenylalanine;met;164.072;278;85322;85322;271.05;303;20181010_MLMET0162.d;00079;N2;300µM KCN;2KCN;0Rot;6;5;Pellet;0.472318635998782;0.4640284570549;-0.376273269151295;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0184;sample;L_Phenylalanine;met;164.072;278;98203;98203;271.67;303.62;20181010_MLMET0184.d;00079;kynu1;M9;0KCN;0Rot;6;6;Pellet;0.601501871213931;0.689701434711941;0.195485415788713;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0136;sample;L_Phenylalanine;met;164.072;278;84461;84461;275.7;307.65;20181010_MLMET0136.d;00079;N2;M9;0KCN;0Rot;6;4;Pellet;0.393044781259162;0.423573710038619;-0.507873503760167;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0167;sample;L_Phenylalanine;met;164.072;278;175552;175552;275.72;307.67;20181010_MLMET0167.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;5;Pellet;1.11443897794001;0.865342644622253;0.522784949246841;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0182;sample;L_Phenylalanine;met;164.072;278;95007;95007;271.35;303.3;20181010_MLMET0182.d;00079;N2;300µM KCN;2KCN;0Rot;6;6;Pellet;0.602247803542224;0.659851369280537;0.131654543683523;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0123;sample;L_Phenylalanine;met;164.072;278;133799;133799;269.2;301.15;20181010_MLMET0123.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;3;Pellet;0.429850065377535;0.406135240118411;-0.568526337572892;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0093;sample;L_Phenylalanine;met;164.072;278;263763;263763;269.09;301.04;20181010_MLMET0093.d;00079;N2;300µM KCN;2KCN;0Rot;6;2;Pellet;0.816378768698408;0.628348778711544;0.061079028762429;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0186;sample;L_Phenylalanine;met;164.072;278;181795;181795;276.14;308.09;20181010_MLMET0186.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;6;Pellet;1.10856693355123;0.905099233974537;0.587589424114289;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0160;sample;L_Phenylalanine;met;164.072;278;123554;123554;275.99;307.95;20181010_MLMET0160.d;00079;N2;M9;0KCN;0Rot;6;5;Pellet;0.627996930005134;0.654178245157052;0.119197230998707;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0091;sample;L_Phenylalanine;met;164.072;278;122153;122153;269.61;301.56;20181010_MLMET0091.d;00079;N2;M9;0KCN;0Rot;6;2;Pellet;0.446323720162083;0.343399178227884;-0.810599965175639;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0074;sample;L_Phenylalanine;met;164.072;278;287632;287632;269.61;301.57;20181010_MLMET0074.d;00079;kynu1;300µM KCN;2KCN;0Rot;6;1;Pellet;0.975033644409943;0.630947397161575;0.0670331789365537;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0180;sample;L_Phenylalanine;met;164.072;278;259018;259018;274.25;306.2;20181010_MLMET0180.d;00079;N2;M9;0KCN;0Rot;6;6;Pellet;1.75237128746364;1.29605893131323;1.10557286132797;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0138;sample;L_Phenylalanine;met;164.072;278;65988;65988;274.02;305.97;20181010_MLMET0138.d;00079;N2;300µM KCN;2KCN;0Rot;6;4;Pellet;0.31979451888827;0.321267157940226;-0.906713045584493;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_L_Phenylalanine_;example
mutantnorm;MLMET0118;sample;2_3_Pyridinedicarboxylic_acid;met;166.015;792;6213;6213;780.88;797.86;20181010_MLMET0118.d;03722;N2;M9;0KCN;0Rot;6;3;Pellet;0.122363367799114;0.110033596170242;0.627970775142116;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_2_3_Pyridinedicarboxylic_acid_;example
mutantnorm;MLMET0097;sample;2_3_Pyridinedicarboxylic_acid;met;166.015;792;3104;3104;782.2;799.17;20181010_MLMET0097.d;03722;kynu1;300µM KCN;2KCN;0Rot;6;2;Pellet;0.161835245046924;0.134377141774783;0.916314440468364;foldChange~KCN*Mutant;20231113_Mutant_KCN_integratedIntensity_new_norm_0.05_mutantnorm_2_3_Pyridinedicarboxylic_acid_;example
